5,1,46450031869.5538558959960938
5,4,73081396.6921103298664093
5,9,48356382.5882904380559921
5,16,3583093.4357866188511252
5,25,457733.6516602141782641
5,36,582802.1862666126107797
5,49,282674.7800417650141753
5,64,109357.0123488947428996
5,81,50050.7255882708486752
5,100,263479.7259754989645444
5,121,204856.2238455803017132
5,144,60979.5284299438935705
5,169,164423.0276350456697401
5,196,457947.3405917210620828
