"Temperature (K)","Solid Volume Fraction of h2o","Volume (m^3)","X (m)","Y (m)","Z (m)"
273,0.5,2.4999999368446879e-05,0.42749999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.42999999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.4325,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.435,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.4375,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.44,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.4425,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.44500000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.44750000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.45000000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.45250000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.45500000000000002,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.45750000000000002,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.46000000000000002,0.05000000074505806,0
273,0.5,2.543945265642833e-05,0.46250000000000002,0.05000000074505806,0
273,0.5,2.543945265642833e-05,0.46500000000000002,0.05000000074505806,0
273,0.5,2.4560547899454832e-05,0.46750000000000003,0.05000000074505806,0
273,0.5,2.4560547899454832e-05,0.46999999999999997,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.47249999999999998,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.47499999999999998,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.47749999999999998,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.47999999999999998,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.48249999999999998,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.48499999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.48749999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.48999999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.49249999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.495,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.4975,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.5,0.05000000074505806,0
