"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
53.478177291319199,50.703670501708984,45785.4150390625,-0.00054931640625,11.413053693371785,0.60000000037252899,0.6000000007450581,0
76.723878346575987,74.999998092651367,67724.998046875,0.00048828125,-1.9073486328125e-06,0.5,0.5,0
100.4658695875558,99.296323776245117,89664.58203125,0.0006103515625,-11.413059415417656,0.3999999996274709,0.3999999992549419,0
121.44133902395605,120.60481071472168,108906.146484375,-0.0015869140625,-27.024785574154063,0.29999999962747093,0.2999999981373549,0
137.39855585233957,136.76286888122559,123496.869140625,0.0009765625,-47.352991086016402,0.20000000223517417,0.20000000000000001,0
189.50428676820684,300,270900,-0.01171875,0,0.10000000149011612,0,0
147.36117015709851,146.67749977111816,132449.783203125,-0.004150390625,-91.171643830854578,0.10000000130385162,0.099999999813735488,0
19.210553941419235,6.2980315685272217,5687.12255859375,-3.0517578125e-05,1.4661768303598617,0.79999999739229666,0.8999999999999998,0
25.576409685800694,18.117284059524536,16359.907470703125,3.0517578125e-05,-2.2038343738242396,0.69999999999999984,0.79999999962747093,0
38.553303883214085,34.326717376708984,30997.0263671875,0.00030517578125,8.7467789902993829,0.60000000018626443,0.70000000149011599,0
55.72787908978642,53.102758407592773,47951.791015625,-0.00030517578125,10.774528812294273,0.49999999999999989,0.60000000055879377,0
73.607282936764562,71.789697647094727,64826.09765625,0.0008544921875,1.7439281968532754,0.39999999944120646,0.5,0
88.384071664254549,86.988838195800781,78550.9228515625,0,-16.849696683306369,0.29999999925494192,0.3999999990686775,0
95.473425418674097,94.228561401367188,85088.3916015625,-0.0010986328125,-35.382597073993431,0.20000000186264513,0.29999999776482589,0
108.48199143203263,0,0,-0.0087890625,-150,0,0.09999999962747097,0
86.085203048003436,84.272880554199219,76098.4111328125,0.001708984375,-58.348092952300505,0.10000000111758708,0.19999999962747098,0
20.210219774195775,8.6325058937072754,7795.1526489257812,0,-2.4129758312160496,0.69999999962747084,0.89999999981373535,0
27.811250315558325,21.204323291778564,19147.50390625,0.0001220703125,0.66057380705776403,0.59999999999999987,0.79999999925494181,0
40.025376702493979,36.003695011138916,32511.33642578125,6.103515625e-05,4.718093612832492,0.49999999999999994,0.7000000011175872,0
53.472901412004859,50.703670501708984,45785.4150390625,-0.00030517578125,11.413053693371785,0.39999999925494178,0.60000000037252887,0
64.340462557281583,62.158798217773438,56129.3955078125,0.00030517578125,-7.5753081425914655,0.29999999888241291,0.5,0
