"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
161.78431796953294,160.92533111572266,145315.57421875,-0.001220703125,1.0063749830376594,0.60466072217564515,0.24012840265369551,0
121.69119365199751,120.52956199645996,108838.1953125,0.000732421875,9.8201788047971874,0.65969384491175154,0.31868222631880239,0
87.07638185313526,85.467254638671875,77176.9306640625,0.00079345703125,2.2948722621060469,0.72502540574342766,0.38498898058084474,0
29.968629320906594,24.156470775604248,21813.29296875,0.000274658203125,0.21175333199382163,0.79026007875318161,0.68472852641478499,0
21.050011190317136,11.022784829139709,9953.574462890625,-1.52587890625e-05,1.3590753528049895,0.7992864422165431,0.82983160011793156,0
18.63688298098306,5.0846264958381653,4591.417724609375,3.0517578125e-05,0.32867603438824045,0.84935861603784168,0.89679914517855108,0
17.894031608563942,0,0,-7.62939453125e-06,0,0.94999999925494172,0.99999999999999989,0
17.889648056202208,0,0,-1.52587890625e-05,0,0.99999999999999989,0.99999999999999989,0
17.983996104443651,1.6421053260564804,1482.8211364746094,3.0517578125e-05,0.001034162428525498,0.89999999850988366,0.94999999948777247,0
55.354748481737275,0,0,-0.0009765625,0,0,0.09999999962747097,0
63.170444009838207,60.339371204376221,54486.45361328125,-0.0003662109375,3.1136617924069938,0.049437347977299803,0.15030260412643351,0
119.83082722108723,118.91797256469727,107382.927734375,-0.0010986328125,9.3743127556433166,0.16263261569878165,0.20163255014782169,0
86.961099910677888,85.509441375732422,77215.0263671875,0.0010986328125,3.3244614005995174,0.10377455175871753,0.20124290439741829,0
189.01694759945775,188.46030426025391,170179.65234375,-0.0006103515625,4.3444442930119109,0.27115171904982599,0.1510439821828202,0
144.58564399426842,143.80205154418945,129853.25,-0.0009765625,-0.63862117427579079,0.22408079233557868,0.2021407884924587,0
174.51357443553883,173.76881408691406,156913.23828125,0.00146484375,-0.66431673014243131,0.34490810611926315,0.20294054715913717,0
164.9822055795922,164.10454177856445,148186.40234375,0.0008544921875,-7.2811539084777905,0.43819782573413391,0.24298647441412705,0
171.76893652362111,170.94384765625,154362.29296875,0.000244140625,-2.7202762167244998,0.5376180066836973,0.23135793639984376,0
58.226275807067374,55.695381164550781,50292.9296875,4.0690104166666664e-05,4.5105601097628139,0.74503947506303492,0.49965542229840293,0
69.209522647704802,67.121389389038086,60610.615234375,-0.000579833984375,2.1447987991439081,0.72406228385595384,0.4550397685124124,0
52.883755694177509,50.002850532531738,45152.57421875,0.000457763671875,4.2850853084585871,0.72306074554436239,0.54556074826767265,0
36.639962748659201,32.165172100067139,29045.15087890625,-0.000152587890625,2.9765398260790628,0.78238335775747014,0.61634209453560385,0
130.66196549214183,129.51816368103027,116954.90234375,0.000762939453125,9.7341680079385711,0.57785724978894559,0.31732071844588511,0
94.464137991570198,92.905754089355469,83893.896484375,0.00042724609375,6.6816654277418408,0.65255861368754964,0.40519288468626763,0
26.976374165703955,20.246642589569092,18282.71826171875,-6.866455078125e-05,-0.14219893507055925,0.73955099072297004,0.76160647063779663,0
33.969952418556744,28.993386268615723,26181.0283203125,-0.0003662109375,0.2055042437169714,0.72593972450381372,0.68869321126641714,0
22.481273832459415,13.586271286010742,12268.40283203125,-7.62939453125e-06,2.1261374104578517,0.74358702169780999,0.83060106996841987,0
19.200573270105313,6.8217891454696655,6160.0755615234375,-3.0517578125e-05,0.59203054982572567,0.79854734100911562,0.89337591210127898,0
18.094346560142291,2.449846476316452,2212.2114105224609,7.62939453125e-06,0.071871245591489608,0.8499999993946401,0.94999999983701833,0
36.777850215481756,0,0,-0.00048828125,0,0,0.14999999850988388,0
48.850979379535367,44.938858509063721,40579.79052734375,0.0009765625,3.8463685214972685,0.05000000050469032,0.19999999921488504,0
98.551938677271423,97.304574966430664,87866.03125,-0.0006103515625,6.0285133599307148,0.16636856849718915,0.2542447149590874,0
70.38697828286422,68.404071807861328,61768.8759765625,-0.00048828125,1.1333986927671766,0.1060031930595437,0.2521775399354198,0
161.8253322567283,161.0662727355957,145442.841796875,0.0008544921875,1.5489338661499588,0.28536270183203549,0.20436797680968363,0
120.9733020136018,119.93838691711426,108304.36328125,0.0009765625,-9.6727715582463638,0.23144914580115014,0.25796393599447387,0
150.97263070357883,150.02049255371094,135468.505859375,0.0006103515625,-1.3235838024323066,0.37064256991981953,0.2580801355845912,0
139.11037811649766,138.01197662353516,124624.81406249999,-0.00075683593750000002,4.9372558170517946,0.48665971763459737,0.30405304482117135,0
67.955488499448336,65.723547363281256,59348.36328125,-0.00034179687499999998,2.8581885356787282,0.65784219946633737,0.50373553254581405,0
43.439453798604447,39.764657974243164,35907.48681640625,-0.00030517578125,4.8152856431202888,0.71772153553174656,0.61462102225172344,0
100.4392575340414,98.919317245483398,89324.14453125,0.000885009765625,11.469518442302171,0.56714569589067987,0.40897285577159964,0
28.945812289523928,22.839770317077637,20624.31298828125,-0.00038909912109375,-1.9674530219689892,0.67855148615276872,0.76621729269227579,0
37.516002574347375,33.113253593444824,29901.26904296875,0.0002288818359375,-2.0797185018775259,0.65954666197107359,0.69056911263893639,0
23.50579644519102,15.245566129684448,13766.746337890625,-0.00016021728515625,1.9890078549133872,0.68954186595270373,0.8336847933772733,0
19.782412638075666,8.2972103357315063,7492.3809814453125,-1.52587890625e-05,0.90627650004157623,0.74675540858363054,0.89296189718994512,0
18.242088441827182,3.2347017526626587,2920.9357299804688,-3.0517578125e-05,0.11982245484068876,0.7994200155117277,0.94878438678063748,0
29.049826631880151,0,0,0,0,0,0.19999999925494194,0
40.079064381142786,35.150198936462402,31740.629638671875,-0.0003662109375,1.5148623789153266,0.05075787052880508,0.25034122100729189,0
57.797878847035037,55.211508750915527,49855.9921875,-0.000244140625,2.8551424958601288,0.10655512858368063,0.30363411539975149,0
80.889018680261088,79.239416122436523,71553.1923828125,0.0009765625,6.2309527184905749,0.1680095218217961,0.30885140178862286,0
137.64001454932577,136.65648651123047,123400.806640625,0.00146484375,-7.2843803415850275,0.3007389994485351,0.26076268389077351,0
99.717033265482272,98.372226715087891,88830.12109375,0.001220703125,-0.37732100088393494,0.23594650497674688,0.31704473544222866,0
125.77896200263891,124.5777759552002,112493.732421875,-0.001708984375,10.712024518249297,0.39311379675053015,0.32340076350690133,0
49.890044731217408,46.742246627807617,42208.2490234375,0.0002288818359375,3.9120969284351172,0.64398682943765062,0.60397842945050284,0
102.74065106696486,101.23426628112793,91414.544921875,0.000335693359375,13.784467477946702,0.47761675100322631,0.40189059393046328,0
73.865628348143233,71.784425735473633,64821.3359375,-0.000732421875,9.2342245386548818,0.56205059169770422,0.51116022329425481,0
29.517367199435149,23.586129188537598,21298.27490234375,0.00016021728515625,0.036708446139797068,0.62452007901640083,0.77539631890512661,0
37.784282337014105,33.43584680557251,30192.5703125,0.000244140625,2.573174762806385,0.59434075880082804,0.70667958765012728,0
