"Centroid: Magnitude","cen_X","cen_Y","cen_Z","X (m)","Y (m)","Z (m)"
1.0927316689248316,0.88750000003783491,0.63750000016007113,0,0.88750000003783491,0.63750000016007113,0
1.099005232140003,0.9125000001309671,0.61250000002619354,0,0.9125000001309671,0.61250000002619354,0
1.1063735806998691,0.93749999968567876,0.58750000056170404,0,0.93749999968567876,0.58750000056170404,0
1.1148150071234944,0.96250000021245774,0.56249999973224485,0,0.96250000021245774,0.56249999973224485,0
1.124305341282394,0.98749999992141946,0.53750000055006242,0,0.98749999992141946,0.53750000055006242,0
1.1125702224233076,0.5124999999563441,0.98749999993306103,0,0.5124999999563441,0.98749999993306103,0
1.1024121278020416,0.53749999988649477,0.96249999981664569,0,0.53749999988649477,0.96249999981664569,0
1.0933034798442622,0.5624999998253768,0.93749999959254615,0,0.5624999998253768,0.93749999959254615,0
1.0852707035155769,0.58749999950232423,0.91250000027066525,0,0.58749999950232423,0.91250000027066525,0
1.0783378412976092,0.61249999983992853,0.88750000009604246,0,0.61249999983992853,0.88750000009604246,0
1.072526223416556,0.63749999998544782,0.86249999996216498,0,0.63749999998544782,0.86249999996216498,0
1.067854156617102,0.66249999997380649,0.83749999990395729,0,0.66249999997380649,0.83749999990395729,0
1.0643366476106264,0.68749999994179212,0.81249999970896158,0,0.68749999994179212,0.81249999970896158,0
1.0619851693781062,0.71249999958963572,0.78750000035797696,0,0.71249999958963572,0.78750000035797696,0
1.0608074754627588,0.73749999986903259,0.7625000001251464,0,0.73749999986903259,0.7625000001251464,0
1.0608074754682457,0.76250000001455165,0.7374999999912687,0,0.76250000001455165,0.7374999999912687,0
1.0619851694274354,0.78750000006111787,0.71249999999126878,0,0.78750000006111787,0.71249999999126878,0
1.0643366481301733,0.81250000029103808,0.68750000005820766,0,0.81250000029103808,0.68750000005820766,0
1.0678541567315709,0.83749999967694744,0.66250000044528856,0,0.83749999967694744,0.66250000044528856,0
1.0725262234654005,0.86249999989813642,0.63750000015425035,0,0.86249999989813642,0.63750000015425035,0
1.0783378413569864,0.88750000004365559,0.61250000002037275,0,0.88750000004365559,0.61250000002037275,0
1.0852707037247507,0.91250000014842936,0.58750000007858039,0,0.91250000014842936,0.58750000007858039,0
1.0933034807227253,0.93750000040745352,0.56250000017462309,0,0.93750000040745352,0.56250000017462309,0
1.102412128071323,0.96249999976425871,0.53750000053260016,0,0.96249999976425871,0.53750000053260016,0
1.1125702225227123,0.98749999992724036,0.51250000018335407,0,0.98749999992724036,0.51250000018335407,0
1.1012776669294304,0.48749999981664577,0.98749999992724036,0,0.48749999981664577,0.98749999992724036,0
1.0904414241831824,0.51249999996216478,0.96249999979918344,0,0.51249999996216478,0.96249999979918344,0
1.0806537369357267,0.53750000036961842,0.93749999933643258,0,0.53750000036961842,0.93749999933643258,0
1.0719433290140858,0.56249999938299855,0.91250000071886439,0,0.56249999938299855,0.91250000071886439,0
1.06433664768056,0.58749999951978649,0.88750000009022156,0,0.58749999951978649,0.88750000009022156,0
1.0578575044568794,0.61249999984574943,0.86249999995634419,0,0.61249999984574943,0.86249999995634419,0
1.0525267216554393,0.63749999999126872,0.83749999988649493,0,0.63749999999126872,0.83749999988649493,0
1.0483618171777862,0.66250000045693003,0.81249999945284779,0,0.66250000045693003,0.81249999945284779,0
1.0453767266308454,0.68749999949941387,0.78750000080617588,0,0.68749999949941387,0.78750000080617588,0
1.0435815730560243,0.71249999960709809,0.76250000011932562,0,0.71249999960709809,0.76250000011932562,0
1.0429825021513757,0.73749999987485326,0.73749999998544791,0,0.73749999987485326,0.73749999998544791,0
1.0435815732340918,0.76250000002037244,0.71249999997380642,0,0.76250000002037244,0.71249999997380642,0
1.0453767266325855,0.78750000054424141,0.68749999980209386,0,0.78750000054424141,0.68749999980209386,0
1.0483618174189622,0.81250000054715188,0.66249999949650362,0,0.81250000054715188,0.66249999949650362,0
1.0525267215977863,0.83749999969440969,0.63750000014842956,0,0.83749999969440969,0.63750000014842956,0
1.0578575045119036,0.86249999990395709,0.61250000001455196,0,0.86249999990395709,0.61250000001455196,0
1.0643366479453924,0.88750000004947627,0.58750000006111802,0,0.88750000004947627,0.58750000006111802,0
1.0719433292207696,0.91250000063155312,0.5624999999185093,0,0.91250000063155312,0.5624999999185093,0
1.0806537376962102,0.93750000066356698,0.53749999958381522,0,0.93750000066356698,0.53749999958381522,0
1.0904414242689906,0.96249999978172107,0.51250000017753328,0,0.96249999978172107,0.51250000017753328,0
1.1012776670351399,0.98749999993306126,0.48750000004365568,0,0.98749999993306126,0.48750000004365568,0
1.0904414240737539,0.46249999944993753,0.98749999992141968,0,0.46249999944993753,0.98749999992141968,0
1.0789172810770611,0.48749999982246656,0.96249999978172118,0,0.48749999982246656,0.96249999978172118,0
1.0684392821084667,0.51249999996798568,0.93749999977881082,0,0.51249999996798568,0.93749999977881082,0
1.059038479161996,0.53749999992141939,0.91250000023574096,0,0.53749999992141939,0.91250000023574096,0
1.050743783648763,0.56250000033760428,0.8874999991530782,0,0.56250000033760428,0.8874999991530782,0
1.0435815729356859,0.58749999953724885,0.8624999999505234,0,0.58749999953724885,0.8624999999505234,0
1.037575298279023,0.61249999985157022,0.83749999986903256,0,0.61249999985157022,0.83749999986903256,0
1.032745128202516,0.63749999999708939,0.81249999989522603,0,0.63749999999708939,0.81249999989522603,0
1.0291076233904672,0.66250000000873088,0.78750000032305234,0,0.66250000000873088,0.78750000032305234,0
1.0266754598056274,0.68750000022118896,0.76249999964784354,0,0.68750000022118896,0.76249999964784354,0
1.0254572148241723,0.71249999962456045,0.73749999997962723,0,0.71249999962456045,0.73749999997962723,0
1.0254572149835333,0.73749999988067394,0.71249999995634417,0,0.73749999988067394,0.71249999995634417,0
1.0266754601362316,0.7625000004918544,0.68749999977881071,0,0.7625000004918544,0.68749999977881071,0
1.0291076234753094,0.78750000009604237,0.66250000041036405,0,0.78750000009604237,0.66250000041036405,0
1.0327451282740256,0.81249999987194299,0.63750000014260877,0,0.81249999987194299,0.63750000014260877,0
1.0375752982449424,0.83749999971187195,0.61250000000873117,0,0.83749999971187195,0.61250000000873117,0
1.0435815731871001,0.86249999990977799,0.58750000004365577,0,0.86249999990977799,0.58750000004365577,0
1.0507437850658783,0.88750000052095845,0.56250000082654872,0,0.88750000052095845,0.56250000082654872,0
1.0590384794093282,0.91250000018335398,0.53750000049767555,0,0.91250000018335398,0.53750000049767555,0
1.0684392824091233,0.93749999975552767,0.51250000063737389,0,0.93749999975552767,0.51250000063737389,0
1.0789172811899517,0.96249999979918344,0.48750000003783489,0,0.96249999979918344,0.48750000003783489,0
1.0904414243784195,0.98749999993888193,0.4625000001309672,0,0.98749999993888193,0.4625000001309672,0
1.0800752292146947,0.43750000001164147,0.98750000038126018,0,0.43750000001164147,0.98750000038126018,0
1.067854156265519,0.46249999946739984,0.96249999976425904,0,0.46249999946739984,0.96249999976425904,0
1.0566752099825456,0.48750000029394863,0.93749999952269714,0,0.48750000029394863,0.93749999952269714,0
1.0465717846242131,0.51249999997380646,0.9125000002182786,0,0.51249999997380646,0.9125000002182786,0
1.0375752985079094,0.53749999993888165,0.88750000007858021,0,0.53749999993888165,0.88750000007858021,0
1.0297147661002082,0.56249999966239528,0.8624999999447025,0,0.56249999966239528,0.8624999999447025,0
1.0230163729032717,0.58749999955471122,0.83749999985157031,0,0.58749999955471122,0.83749999985157031,0
1.0175030711547246,0.6125000003230523,0.81249999963911224,0,0.6125000003230523,0.81249999963911224,0
1.0131942066973216,0.63750000000291007,0.78750000030559009,0,0.63750000000291007,0.78750000030559009,0
1.0101051926403131,0.66250000002619325,0.76250000010768393,0,0.66250000002619325,0.76250000010768393,0
1.0082472413107131,0.68750000024447211,0.73749999950814527,0,0.68750000024447211,0.73749999950814527,0
1.0076271628944851,0.71249999964202271,0.71249999993888191,0,0.71249999964202271,0.71249999993888191,0
1.0082472415946799,0.73750000035215613,0.68749999975552778,0,0.73750000035215613,0.68749999975552778,0
