"Temperature (K)","steady_table_vals","L_inf (K)","L2_err","Total Energy (J/kg)","Energy Residual (W)","Volume (m^3)","Report: (actual?)_L2_err","X (m)","Y (m)","Z (m)"
54.898994445800781,53.469524275120399,1.4294701706803821,2.0433849688650008,49573.79296875,0.0009765625,0.02777777798473835,0.41843782266278418,0.58333333381969066,0.5833333329711522,0
28.166280746459961,29.247942397304001,1.0816616508440404,1.1699919269066548,25434.15234375,0.00048828125,0.02777777798473835,0.41843782266278418,0.5833333346682289,0.74999999973612508,0
41.429683685302734,38.339209090896802,3.0904745944059329,9.5510332186685147,37411.00390625,0,0.02777777798473835,0.41843782266278418,0.75000000045013915,0.58333333212261396,0
8.6402492523193359,8.8483257174301606,0.20807646511082467,0.043295815333016234,7802.14501953125,-0.000244140625,0.02777777798473835,0.41843782266278418,0.58333333551676725,0.91666666657870821,0
20.959598541259766,20.7805744828363,0.17902405842346525,0.032049613494408297,18926.517578125,0.0009765625,0.02777777798473835,0.41843782266278418,0.75000000116415311,0.74999999902211112,0
15.905206680297852,15.551021981219099,0.35418469907875227,0.1254468010615063,14362.4013671875,-0.00048828125,0.02777777798473835,0.41843782266278418,0.91666666681671294,0.58333333127407561,0
6.3947172164916992,6.26445435392574,0.1302628625659592,0.016968413363877975,5774.4296875,-0.00048828125,0.02777777798473835,0.41843782266278418,0.75000000187816707,0.9166666663407036,0
7.8477091789245605,8.3615425908925598,0.51383341196799925,0.26402477525467566,7086.4814453125,-0.000244140625,0.02777777798473835,0.41843782266278418,0.91666666705471767,0.74999999830809727,0
2.3737380504608154,2.51305401537233,0.13931596491151454,0.019408938079226352,2143.4853515625,0.000244140625,0.02777777798473835,0.41843782266278418,0.91666666729272228,0.91666666610269898,0
0,5.8499392341360005e-14,5.8499392341360005e-14,3.4221789043083697e-27,0,-0.00048828125,0.02777777798473835,0.41843782266278418,1,0.58333333084980643,0
0,3.1276201444979999e-14,3.1276201444979999e-14,9.7820077682696906e-28,0,-0.000244140625,0.02777777798473835,0.41843782266278418,0.99999999999999989,0.74999999795109029,0
0,9.3792298699322905e-15,9.3792298699322905e-15,8.7969952953030086e-29,0,0.000244140625,0.02777777798473835,0.41843782266278418,0.99999999999999989,0.91666666598369662,0
0,2.2176675180849299e-14,2.2176675180849299e-14,4.9180492207689727e-28,0,-0.000244140625,0.02777777798473835,0.41843782266278418,0.58333333594103642,0.99999999999999989,0
0,1.56950783288116e-14,1.56950783288116e-14,2.4633548374753152e-28,0,-0.00048828125,0.02777777798473835,0.41843782266278418,0.75000000223517405,0.99999999999999989,0
0,6.2943565409276001e-15,6.2943565409276001e-15,3.961892426431806e-29,0,0.000244140625,0.02777777798473835,0.41843782266278418,0.91666666741172453,0.99999999999999989,0
54.898994445800781,53.469524293322003,1.4294701524787783,2.0433849168277018,49573.79296875,0.00048335656174458563,0.02777777798473835,0.41843782266278418,0.41666666702884758,0.58333333381969066,0
28.166280746459961,25.9528501346742,2.2134306117857605,4.8992750731902861,25434.15234375,0.00048930227058008313,0.02777777798473835,0.41843782266278418,0.41666666787738582,0.75000000045013926,0
41.4296875,41.357949783191003,0.071737716808996765,0.0051463000129678173,37411.0078125,0.0009765625,0.02777777798473835,0.41843782266278418,0.25000000026387464,0.58333333466822901,0
8.6402492523193359,8.8483257256482695,0.20807647332893353,0.043295818753006386,7802.14501953125,-0.000244140625,0.02777777798473835,0.41843782266278418,0.41666666872592417,0.91666666681671305,0
15.905208587646484,15.5510219941507,0.35418659349578441,0.12544814301214802,14362.4033203125,0.0009765625,0.02777777798473835,0.41843782266278418,0.083333333421291553,0.58333333551676736,0
20.959598541259766,19.909036544508002,1.0505619967517639,1.1036805090190531,18926.517578125,0.0009765625,0.02777777798473835,0.41843782266278418,0.25000000097788855,0.75000000116415333,0
7.8477091789245605,7.4081002031527499,0.43960897577181068,0.19325605157914044,7086.4814453125,-0.000244140625,0.02777777798473835,0.41843782266278418,0.083333333659296197,0.75000000187816729,0
6.3947172164916992,6.77247528734787,0.37775807085617075,0.14270116009697573,5774.4296875,-0.00048828125,0.02777777798473835,0.41843782266278418,0.25000000169190262,0.91666666705471778,0
2.3737380504608154,2.5130540162434398,0.1393159657826244,0.01940893832194537,2143.4853515625,0.000244140625,0.02777777798473835,0.41843782266278418,0.083333333897300882,0.91666666729272239,0
0,0,0,0,0,-0.000244140625,0.02777777798473835,0.41843782266278418,0.41666666915019335,1,0
0,0,0,0,0,-0.00048828125,0.02777777798473835,0.41843782266278418,0.2500000020489096,1,0
0,0,0,0,0,0.000244140625,0.02777777798473835,0.41843782266278418,0.083333334016303204,1,0
0,0,0,0,0,0.0009765625,0.02777777798473835,0.41843782266278418,0,0.58333333594103653,0
0,0,0,0,0,-0.000244140625,0.02777777798473835,0.41843782266278418,0,0.75000000223517427,0
0,0,0,0,0,0.000244140625,0.02777777798473835,0.41843782266278418,0,0.91666666741172476,0
95.10101318359375,96.530475692618396,1.4294625090246456,2.0433630647070347,85876.21875,0.0009765625,0.02777777798473835,0.41843782266278418,0.58333333297115231,0.41666666618030918,0
73.954940795898438,76.497077975264602,2.5421371793661649,6.4624614387157608,66781.3125,-0.00341796875,0.02777777798473835,0.41843782266278418,0.74999999973612519,0.41666666533177088,0
156.44911193847656,164.416754560789,7.9676426223124395,63.483328956889849,141273.546875,-3.3131655072793365e-06,0.02777777798473835,0.41843782266278418,0.58333333212261407,0.24999999954986063,0
30.248640060424805,29.753903912529001,0.49473614789580367,0.24476385603477852,27314.521484375,0,0.02777777798473835,0.41843782266278418,0.91666666657870832,0.41666666448323253,0
129.0404052734375,138.93719030293499,9.8967850294974937,97.946353920085713,116523.484375,0.001953125,0.02777777798473835,0.41843782266278418,0.74999999902211134,0.24999999883584667,0
245.20590209960938,245.84674827651801,0.64084617690863865,0.41068382245841817,221420.921875,0.00390625,0.02777777798473835,0.41843782266278418,0.58333333127407572,0.083333333183286895,0
61.383060455322266,60.923130471933,0.45992998338926583,0.21153558962045035,55428.90234375,-0.00390625,0.02777777798473835,0.41843782266278418,0.91666666634070371,0.24999999812183266,0
224.37451171875,230.50603255628701,6.1315208375370105,37.595547781150565,202610.1875,0,0.02777777798473835,0.41843782266278418,0.74999999830809727,0.083333332945282251,0
147.62626647949219,147.48694535555799,0.13932112393419516,0.019410375574287368,133306.515625,0,0.02777777798473835,0.41843782266278418,0.91666666610269909,0.08333333270727758,0
0,0,0,0,0,0,0.02777777798473835,0.41843782266278418,1,0.41666666405896335,0
0,0,0,0,0,-0.00390625,0.02777777798473835,0.41843782266278418,1,0.24999999776482568,0
0,0,0,0,0,0,0.02777777798473835,0.41843782266278418,1,0.083333332588275244,0
