"Temperature (K)","steady_table_vals","L_inf (K)","L2_err","Total Energy (J/kg)","Energy Residual (W)","Volume (m^3)","X (m)","Y (m)","Z (m)"
2.8206768035888672,2.8184321354851498,0.0022446681037173732,5.038534895846148e-06,2547.071044921875,6.103515625e-05,0.00062500004423782229,0.96249999958963572,0.78750000053259994,0
1.0734434127807617,1.0725764595110501,0.00086695326971164555,7.5160797186371319e-07,969.31939697265625,0,0.00062500004423782229,0.98749999986903259,0.76250000018335395,0
0.95613044500350952,0.95551335613512001,0.00061708886838951482,3.8079867149025194e-07,863.38580322265625,0,0.00062500004423782229,0.7374999998166456,0.98749999998544791,0
2.6586704254150391,2.6569046823568701,0.0017657430581690114,3.1178485474720528e-06,2400.779296875,-0.000133514404296875,0.00062499998603016138,0.76249999996216467,0.96249999997380631,0
4.0608186721801758,4.0580478676828502,0.0027708044973255852,7.6773575623996881e-06,3666.919189453125,-0.0001678466796875,0.00062499998603016138,0.78749999990395703,0.9375000005005858,0
5.1372194290161133,5.1336239244005801,0.0035955046155331516,1.2927653440320196e-05,4638.9091796875,1.52587890625e-05,0.00062499998603016138,0.81249999938299844,0.91250000089348737,0
5.8617653846740723,5.8575607999619796,0.0042045847120926183,1.7678532601162967e-05,5293.17431640625,0.0001373291015625,0.00062500004423782229,0.8374999995197866,0.88750000014842945,0
6.2073454856872559,6.2027855851990896,0.0045599004881662353,2.0792692461978671e-05,5605.23291015625,0.0001068115234375,0.00062500004423782229,0.86249999984574943,0.86250000001455185,0
6.1456432342529297,6.1410225878785196,0.0046206463744100645,2.1350372917348874e-05,5549.515625,-0.000274658203125,0.00062499998603016138,0.88749999999126861,0.83750000006111791,0
5.6469931602478027,5.6426497116969996,0.0043434485508031528,1.8865545313474009e-05,5099.23486328125,-0.00018310546875,0.00062499998603016138,0.91250000045692992,0.81249999968567843,0
4.6803107261657715,4.6766316396799699,0.0036790864858016192,1.3535677370008108e-05,4226.32080078125,0.000244140625,0.00062499998603016138,0.93749999949941387,0.78750000098079886,0
3.2131302356719971,3.2105529623158602,0.0025772733561368888,6.6423379522531023e-06,2901.45654296875,9.1552734375e-05,0.00062500004423782229,0.96249999960709809,0.76250000017753328,0
1.2117726802825928,1.2107829195633799,0.00098976071921286213,9.7962628129676207e-07,1094.230712890625,0.00018310546875,0.00062499998603016138,0.98749999987485337,0.73750000004365579,0
1.021916389465332,1.0212770864034799,0.0006393030618521145,4.0870840489348851e-07,922.79052734375,3.0517578125e-05,0.00062500004423782229,0.71249999944993747,0.98749999997962723,0
2.8743617534637451,2.8725111333714399,0.0018506200923051885,3.4247947260436645e-06,2595.548583984375,7.2479248046875e-05,0.00062500004423782229,0.73749999982246628,0.96249999995634417,0
4.449653148651123,4.4467091918806299,0.0029439567704931946,8.6668814665327196e-06,4018.036865234375,2.288818359375e-05,0.00062499998603016138,0.76250000043364674,0.93749999977881071,0
5.7209701538085938,5.7170844796054698,0.0038856742031239122,1.509846401282265e-05,5166.0361328125,-7.62939453125e-05,0.00062499998603016138,0.78749999992141939,0.91250000041036383,0
6.6606979370117188,6.6560566556732796,0.0046412813384391072,2.1541492462543109e-05,6014.6103515625,0.0001373291015625,0.00062499998603016138,0.81250000033760428,0.88749999921128597,0
7.240147590637207,7.2349719366690097,0.0051756539681973024,2.6787393998516483e-05,6537.853515625,-0.000213623046875,0.00062500004423782229,0.83749999953724896,0.86250000000873117,0
7.4293060302734375,7.42385820306915,0.005447827204287492,2.9678821247774873e-05,6708.66357421875,0.000244140625,0.00062500004423782229,0.86249999985157033,0.83750000004365555,0
7.1966385841369629,7.1912241912541397,0.0054143928828231935,2.9315650289566451e-05,6498.564453125,6.103515625e-05,0.00062499998603016138,0.88749999999708939,0.81250000012805679,0
6.5089430809020996,6.5039195954118201,0.0050234854902795334,2.5235406471049004e-05,5877.57568359375,0.000213623046875,0.00062499998603016138,0.91250000000873088,0.78750000049767532,0
