"Temperature (K)","steady_table_vals","L_inf (K)","L2_err","Total Energy (J/kg)","Energy Residual (W)","Volume (m^3)","Report: (actual?)_L2_err","X (m)","Y (m)","Z (m)"
62.657993316650391,60.176537900129702,2.4814554165206886,6.1576209841798644,56580.16796875,0,0.0099999997764825821,0.44267444936053157,0.55000000023283058,0.55000000032596286,0
87.342002868652344,83.457594486634306,3.8844083820180373,15.088628478291986,78869.828125,-0.0024476565886288881,0.0099999997764825821,0.44267444936053157,0.55000000032596286,0.44999999976716931,0
57.084449768066406,55.388232155224699,1.696217612841707,2.8771541901144193,51547.2578125,-0.00244140625,0.0099999997764825821,0.44267444936053157,0.65000000069849173,0.55000000041909514,0
80.0743408203125,75.315075688609397,4.7592651317031027,22.650604593844953,72307.1328125,0.0009765625,0.0099999997764825821,0.44267444936053157,0.65000000097788857,0.44999999986030154,0
46.080760955810547,45.314314553664097,0.76644640214644966,0.58744008736323727,41610.92578125,0,0.0099999997764825821,0.44267444936053157,0.74999999888241276,0.55000000051222742,0
110.47528076171875,113.350245057539,2.8749642958202486,8.2654197022412177,99759.1796875,0.001708984375,0.0099999997764825821,0.44267444936053157,0.65000000125728541,0.34999999958090483,0
65.3956298828125,64.440269390547698,0.95536049226480202,0.9127136701804448,59052.25390625,0.001953125,0.0099999997764825821,0.44267444936053157,0.74999999925494187,0.45000000181607891,0
30.150848388671875,30.537235253579102,0.38638686490722662,0.1492948093728354,27226.216796875,-0.000732421875,0.0099999997764825821,0.44267444936053157,0.84999999902211121,0.55000000060535958,0
150.52302551269531,143.64871226129799,6.8743132513973251,47.256182678336863,135922.296875,-0.007080078125,0.010000000707805157,0.44267444936053157,0.65000000153668225,0.25000000149011609,0
92.010093688964844,92.487694481103205,0.47760079213836093,0.22810251665118986,83085.1171875,0,0.0099999997764825821,0.44267444936053157,0.75000000242143872,0.3499999979976563,0
10.531500816345215,12.2989213423536,1.7674205260083848,3.123775315755756,9509.9453125,0.00048828125,0.010000000707805157,0.44267444936053157,0.94999999967403703,0.55000000069849198,0
43.417335510253906,48.0260670264257,4.6087315161717939,21.240406188155163,39205.85546875,0,0.0099999997764825821,0.44267444936053157,0.84999999930150794,0.45000000004656604,0
202.1422119140625,194.60483620900999,7.5373757050525114,56.812032519115846,182534.421875,0.0074462890625,0.010000000707805157,0.44267444936053157,0.65000000181607909,0.15000000125728546,0
129.41084289550781,131.57588035006501,2.1650374545571935,4.6873871796354916,116857.9921875,0.0068359375,0.0099999988451600075,0.44267444936053157,0.75000000093132257,0.24999999999999997,0
15.364238739013672,17.8156768743467,2.4514381353330279,6.0095489313650727,13873.9072265625,0,0.0099999997764825821,0.44267444936053157,0.94999999976716931,0.45000000013969832,0
62.758621215820312,63.092077901204803,0.33345668538449047,0.11119336102761106,56671.03515625,-0.001953125,0.0099999997764825821,0.44267444936053157,0.84999999958090477,0.35000000013969823,0
265.29574584960938,257.21443388433102,8.0813119652783598,65.307603080151182,239562.0625,0.001953125,0.010000000707805157,0.44267444936053157,0.65000000209547582,0.050000000419095157,0
182.37559509277344,188.63848514413201,6.2628900513585677,39.223791795406122,164685.15625,-0.001953125,0.0099999997764825821,0.44267444936053157,0.75000000316649695,0.14999999967403699,0
22.872356414794922,26.025747728693901,3.1533913138989789,9.9438767785735287,20653.73828125,0.0009765625,0.0099999997764825821,0.44267444936053157,0.94999999986030159,0.35000000041909507,0
92.734687805175781,89.922200592295695,2.812487212880086,7.9100843226139936,83739.421875,-0.0029296875,0.0099999997764825821,0.44267444936053157,0.85000000172294699,0.24999999944120632,0
255.41897583007812,266.99118471946002,11.572208889381898,133.91601857948942,230643.328125,0,0.0099999997764825821,0.44267444936053157,0.75000000353902596,0.049999998649582135,0
36.238922119140625,27.1413573222015,9.0975647969391247,82.765685234506023,32723.74609375,0,0.0099999997764825821,0.44267444936053157,0.95000000181607924,0.24999999981373539,0
142.53034973144531,126.848387160592,15.681962570853315,245.92395007364431,128704.90625,0.001953125,0.0099999997764825821,0.44267444936053157,0.85000000013969845,0.150000001816079,0
65.587562561035156,66.867001039672104,1.2794384786369477,1.6369628206168272,59225.5703125,0,0.010000000707805157,0.44267444936053157,0.95000000004656615,0.15000000209547579,0
229.42356872558594,215.655057641186,13.768511084399933,189.57189748124381,207169.484375,0,0.0099999997764825821,0.44267444936053157,0.85000000041909518,0.050000000605359668,0
149.16851806640625,148.71774040410199,0.45077766230426164,0.20320050083249494,134699.171875,-0.0234375,0.010000000707805157,0.44267444936053157,0.95000000013969843,0.050000000698491927,0
0,6.4373402434870404e-14,6.4373402434870404e-14,4.1439349410417791e-27,0,0.00048828125,0.010000000707805157,0.44267444936053157,1,0.55000000074505806,0
0,0,0,0,0,0,0.0099999997764825821,0.44267444936053157,1,0.45000000018626451,0
0,0,0,0,0,0.0009765625,0.0099999997764825821,0.44267444936053157,1,0.35000000055879354,0
0,0,0,0,0,0,0.0099999997764825821,0.44267444936053157,1,0.25000000186264515,0
0,0,0,0,0,0,0.010000000707805157,0.44267444936053157,1,0.15000000223517418,0
0,0,0,0,0,-0.0234375,0.010000000707805157,0.44267444936053157,1,0.05000000074505806,0
300,300,0,0,270900,0.001953125,0.010000000707805157,0.44267444936053157,0.65000000223517418,0,0
300,300,0,0,270900,0,0.0099999997764825821,0.44267444936053157,0.75000000186264515,0,0
300,300,0,0,270900,0,0.0099999997764825821,0.44267444936053157,0.85000000055879354,0,0
300,300,0,0,270900,-0.0234375,0.010000000707805157,0.44267444936053157,0.95000000018626451,0,0
43.547523498535156,41.007559227337097,2.539964271198059,6.4514184989626875,39323.4140625,0,0.010000000707805157,0.44267444936053157,0.4499999995809047,0.65000000069849195,0
28.459867477416992,30.1498901088802,1.6900226314632079,2.8561764948578259,25699.259765625,-0.000732421875,0.0099999997764825821,0.44267444936053157,0.45000000135041779,0.74999999795109029,0
43.547523498535156,41.007559267852301,2.5399642306828554,6.4514182931483495,39323.4140625,-0.000244140625,0.0099999997764825821,0.44267444936053157,0.5500000001396983,0.65000000097788879,0
