Temperature (K),Solid Volume Fraction of h2o,Volume (m^3),X (m),Y (m),Z (m)
299.790771484375,0,6.2499999842202669e-08,0,0.00050000002374872565,0
299.790771484375,0,6.2499999842202669e-08,0.00012500000186264516,0.00050000002374872565,0
299.790771484375,0,6.2499999842202669e-08,0.00025000000372529032,0.00050000002374872565,0
299.37240600585938,0,6.2500006947630027e-08,0.00037500000558793545,0.00050000002374872565,0
299.37240600585938,0,6.2500006947630027e-08,0.00050000000745058064,0.00050000002374872565,0
298.95425415039062,0,6.2499999842202669e-08,0.00062500000931322577,0.00050000002374872565,0
298.95425415039062,0,6.2499999842202669e-08,0.0007500000111758709,0.00050000002374872565,0
298.536376953125,0,6.2499999842202669e-08,0.00087500001303851614,0.00050000002374872565,0
298.536376953125,0,6.2499999842202669e-08,0.0010000000149011613,0.00050000002374872565,0
298.11886596679688,0,6.2499999842202669e-08,0.0011250000167638064,0.00050000002374872565,0
298.11886596679688,0,6.2499999842202669e-08,0.0012500000186264515,0.00050000002374872565,0
297.70181274414062,0,6.2500006947630027e-08,0.0013750000204890967,0.00050000002374872565,0
297.70181274414062,0,6.2500006947630027e-08,0.0015000000223517418,0.00050000002374872565,0
297.27877807617188,0,6.4453125503405317e-08,0.0016250000242143869,0.00050000002374872565,0
297.27877807617188,0,6.4453125503405317e-08,0.0017500000260770323,0.00050000002374872565,0
296.8629150390625,0,6.0546874181000021e-08,0.0018750000279396772,0.00050000002374872565,0
296.8629150390625,0,6.0546874181000021e-08,0.0020000000298023225,0.00050000002374872565,0
296.4542236328125,0,6.2499999842202669e-08,0.0021250000316649677,0.00050000002374872565,0
296.03988647460938,0,6.2499999842202669e-08,0.0022500000335276128,0.00050000002374872565,0
296.03988647460938,0,6.2499999842202669e-08,0.0023750000353902579,0.00050000002374872565,0
296.03988647460938,0,6.2499999842202669e-08,0.0025000000372529031,0.00050000002374872565,0
295.62643432617188,0,6.2499999842202669e-08,0.0026250000391155482,0.00050000002374872565,0
295.62643432617188,0,6.2499999842202669e-08,0.0027500000409781933,0.00050000002374872565,0
295.2139892578125,0,6.2500006947630027e-08,0.0028750000428408385,0.00050000002374872565,0
295.2139892578125,0,6.2500006947630027e-08,0.0030000000447034836,0.00050000002374872565,0
294.80264282226562,0,6.2499999842202669e-08,0.0031250000465661287,0.00050000002374872565,0
294.80264282226562,0,6.2499999842202669e-08,0.0032500000484287739,0.00050000002374872565,0
294.39242553710938,0,6.2500006947630027e-08,0.0033750000502914194,0.00050000002374872565,0
294.39242553710938,0,6.2500006947630027e-08,0.0035000000521540646,0.00050000002374872565,0
293.98348999023438,0,6.2499999842202669e-08,0.0036250000540167093,0.00050000002374872565,0
293.57586669921875,0,6.2499999842202669e-08,0.0037500000558793544,0.00050000002374872565,0
293.57586669921875,0,6.2499999842202669e-08,0.0038750000577419995,0.00050000002374872565,0
293.57586669921875,0,6.2499999842202669e-08,0.0040000000596046451,0.00050000002374872565,0
293.169677734375,0,6.2499999842202669e-08,0.0041250000614672898,0.00050000002374872565,0
293.169677734375,0,6.2499999842202669e-08,0.0042500000633299354,0.00050000002374872565,0
292.77130126953125,0,6.0546874181000021e-08,0.00437500006519258,0.00050000002374872565,0
292.36813354492188,0,6.4453125503405317e-08,0.0045000000670552256,0.00050000002374872565,0
292.36813354492188,0,6.4453125503405317e-08,0.0046250000689178703,0.00050000002374872565,0
292.36813354492188,0,6.4453125503405317e-08,0.0047500000707805159,0.00050000002374872565,0
291.96041870117188,0,6.2499999842202669e-08,0.0048750000726431606,0.00050000002374872565,0
291.96041870117188,0,6.2499999842202669e-08,0.0050000000745058061,0.00050000002374872565,0
291.56069946289062,0,6.2499999842202669e-08,0.0051250000763684508,0.00050000002374872565,0
291.56069946289062,0,6.2499999842202669e-08,0.0052500000782310964,0.00050000002374872565,0
291.16281127929688,0,6.2499999842202669e-08,0.0053750000800937411,0.00050000002374872565,0
291.16281127929688,0,6.2499999842202669e-08,0.0055000000819563867,0.00050000002374872565,0
290.76681518554688,0,6.2499999842202669e-08,0.0056250000838190322,0.00050000002374872565,0
290.76681518554688,0,6.2499999842202669e-08,0.0057500000856816769,0.00050000002374872565,0
290.372802734375,0,6.2499999842202669e-08,0.0058750000875443216,0.00050000002374872565,0
290.372802734375,0,6.2499999842202669e-08,0.0060000000894069672,0.00050000002374872565,0
289.98086547851562,0,6.2499999842202669e-08,0.0061250000912696119,0.00050000002374872565,0
289.98086547851562,0,6.2499999842202669e-08,0.0062500000931322575,0.00050000002374872565,0
289.59109497070312,0,6.2499999842202669e-08,0.006375000094994903,0.00050000002374872565,0
289.59109497070312,0,6.2499999842202669e-08,0.0065000000968575477,0.00050000002374872565,0
289.2034912109375,0,6.2500006947630027e-08,0.0066250000987201933,0.00050000002374872565,0
289.2034912109375,0,6.2500006947630027e-08,0.0067500001005828389,0.00050000002374872565,0
288.81817626953125,0,6.2499999842202669e-08,0.0068750001024454836,0.00050000002374872565,0
288.81817626953125,0,6.2499999842202669e-08,0.0070000001043081291,0.00050000002374872565,0
288.43521118164062,0,6.2499999842202669e-08,0.007125000106170773,0.00050000002374872565,0
288.0546875,0,6.2499999842202669e-08,0.0072500001080334185,0.00050000002374872565,0
288.0546875,0,6.2499999842202669e-08,0.0073750001098960632,0.00050000002374872565,0
287.67660522460938,0,6.2500006947630027e-08,0.0075000001117587088,0.00050000002374872565,0
287.67660522460938,0,6.2500006947630027e-08,0.0076250001136213543,0.00050000002374872565,0
287.29522705078125,0,6.4453125503405317e-08,0.007750000115483999,0.00050000002374872565,0
287.29522705078125,0,6.4453125503405317e-08,0.0078750001173466446,0.00050000002374872565,0
287.29522705078125,0,6.4453125503405317e-08,0.0080000001192092902,0.00050000002374872565,0
286.92242431640625,0,6.0546874181000021e-08,0.0081250001210719357,0.00050000002374872565,0
286.92242431640625,0,6.0546874181000021e-08,0.0082500001229345796,0.00050000002374872565,0
286.5579833984375,0,6.2499999842202669e-08,0.0083750001247972251,0.00050000002374872565,0
286.5579833984375,0,6.2499999842202669e-08,0.0085000001266598707,0.00050000002374872565,0
286.19049072265625,0,6.2499999842202669e-08,0.0086250001285225145,0.00050000002374872565,0
286.19049072265625,0,6.2499999842202669e-08,0.0087500001303851601,0.00050000002374872565,0
285.82577514648438,0,6.2499999842202669e-08,0.0088750001322478057,0.00050000002374872565,0
285.46392822265625,0,6.2500006947630027e-08,0.0090000001341104512,0.00050000002374872565,0
285.46392822265625,0,6.2500006947630027e-08,0.0091250001359730951,0.00050000002374872565,0
285.46392822265625,0,6.2500006947630027e-08,0.0092500001378357406,0.00050000002374872565,0
285.10501098632812,0,6.2499999842202669e-08,0.0093750001396983862,0.00050000002374872565,0
285.10501098632812,0,6.2499999842202669e-08,0.0095000001415610318,0.00050000002374872565,0
284.74905395507812,0,6.2500006947630027e-08,0.0096250001434236773,0.00050000002374872565,0
284.74905395507812,0,6.2500006947630027e-08,0.0097500001452863212,0.00050000002374872565,0
284.3961181640625,0,6.2499999842202669e-08,0.0098750001471489667,0.00050000002374872565,0
284.3961181640625,0,6.2499999842202669e-08,0.010000000149011612,0.00050000002374872565,0
284.04629516601562,0,6.2499999842202669e-08,0.010125000150874258,0.00050000002374872565,0
284.04629516601562,0,6.2499999842202669e-08,0.010250000152736902,0.00050000002374872565,0
283.69955444335938,0,6.2499999842202669e-08,0.010375000154599547,0.00050000002374872565,0
283.69955444335938,0,6.2499999842202669e-08,0.010500000156462193,0.00050000002374872565,0
283.36135864257812,0,6.0546874181000021e-08,0.010625000158324837,0.00050000002374872565,0
283.02090454101562,0,6.4453125503405317e-08,0.010750000160187482,0.00050000002374872565,0
283.02090454101562,0,6.4453125503405317e-08,0.010875000162050128,0.00050000002374872565,0
283.02090454101562,0,6.4453125503405317e-08,0.011000000163912773,0.00050000002374872565,0
282.67852783203125,0,6.2499999842202669e-08,0.011125000165775419,0.00050000002374872565,0
282.67852783203125,0,6.2499999842202669e-08,0.011250000167638064,0.00050000002374872565,0
282.3447265625,0,6.2499999842202669e-08,0.011375000169500708,0.00050000002374872565,0
282.3447265625,0,6.2499999842202669e-08,0.011500000171363354,0.00050000002374872565,0
282.0142822265625,0,6.2499999842202669e-08,0.011625000173225999,0.00050000002374872565,0
281.68722534179688,0,6.2499999842202669e-08,0.011750000175088643,0.00050000002374872565,0
281.68722534179688,0,6.2499999842202669e-08,0.011875000176951289,0.00050000002374872565,0
281.68722534179688,0,6.2499999842202669e-08,0.012000000178813934,0.00050000002374872565,0
281.36358642578125,0,6.2499999842202669e-08,0.01212500018067658,0.00050000002374872565,0
281.04336547851562,0,6.2499999842202669e-08,0.012250000182539224,0.00050000002374872565,0
281.04336547851562,0,6.2499999842202669e-08,0.012375000184401869,0.00050000002374872565,0
281.04336547851562,0,6.2499999842202669e-08,0.012500000186264515,0.00050000002374872565,0
280.72665405273438,0,6.2499999842202669e-08,0.01262500018812716,0.00050000002374872565,0
280.72665405273438,0,6.2499999842202669e-08,0.012750000189989806,0.00050000002374872565,0
280.41348266601562,0,6.2499999842202669e-08,0.01287500019185245,0.00050000002374872565,0
280.41348266601562,0,6.2499999842202669e-08,0.013000000193715095,0.00050000002374872565,0
280.10385131835938,0,6.2499999842202669e-08,0.013125000195577741,0.00050000002374872565,0
280.10385131835938,0,6.2499999842202669e-08,0.013250000197440387,0.00050000002374872565,0
279.79779052734375,0,6.2500006947630027e-08,0.013375000199303032,0.00050000002374872565,0
279.79779052734375,0,6.2500006947630027e-08,0.013500000201165678,0.00050000002374872565,0
279.495361328125,0,6.2499999842202669e-08,0.013625000203028322,0.00050000002374872565,0
279.495361328125,0,6.2499999842202669e-08,0.013750000204890967,0.00050000002374872565,0
279.196533203125,0,6.2499999842202669e-08,0.013875000206753613,0.00050000002374872565,0
279.196533203125,0,6.2499999842202669e-08,0.014000000208616258,0.00050000002374872565,0
278.89678955078125,0,6.4453125503405317e-08,0.0141250002104789,0.00050000002374872565,0
278.89678955078125,0,6.4453125503405317e-08,0.014250000212341546,0.00050000002374872565,0
278.60540771484375,0,6.0546874181000021e-08,0.014375000214204191,0.00050000002374872565,0
278.3221435546875,0,6.2499999842202669e-08,0.014500000216066837,0.00050000002374872565,0
278.3221435546875,0,6.2499999842202669e-08,0.014625000217929481,0.00050000002374872565,0
278.3221435546875,0,6.2499999842202669e-08,0.014750000219792126,0.00050000002374872565,0
278.03802490234375,0,6.2500006947630027e-08,0.014875000221654772,0.00050000002374872565,0
277.75765991210938,0,6.2499999842202669e-08,0.015000000223517418,0.00050000002374872565,0
277.75765991210938,0,6.2499999842202669e-08,0.015125000225380063,0.00050000002374872565,0
277.75765991210938,0,6.2499999842202669e-08,0.015250000227242709,0.00050000002374872565,0
277.48095703125,0,6.2499999842202669e-08,0.015375000229105353,0.00050000002374872565,0
277.20794677734375,0,6.2499999842202669e-08,0.015500000230967998,0.00050000002374872565,0
277.20794677734375,0,6.2499999842202669e-08,0.015625000232830644,0.00050000002374872565,0
277.20794677734375,0,6.2499999842202669e-08,0.015750000234693289,0.00050000002374872565,0
276.9385986328125,0,6.2500006947630027e-08,0.015875000236555935,0.00050000002374872565,0
276.9385986328125,0,6.2500006947630027e-08,0.01600000023841858,0.00050000002374872565,0
276.67288208007812,0,6.2499999842202669e-08,0.016125000240281226,0.00050000002374872565,0
276.67288208007812,0,6.2499999842202669e-08,0.016250000242143871,0.00050000002374872565,0
276.41070556640625,0,6.2499999842202669e-08,0.016375000244006514,0.00050000002374872565,0
276.41070556640625,0,6.2499999842202669e-08,0.016500000245869159,0.00050000002374872565,0
276.15206909179688,0,6.2499999842202669e-08,0.016625000247731805,0.00050000002374872565,0
276.15206909179688,0,6.2499999842202669e-08,0.01675000024959445,0.00050000002374872565,0
275.90084838867188,0,6.0546874181000021e-08,0.016875000251457096,0.00050000002374872565,0
275.64886474609375,0,6.4453125503405317e-08,0.017000000253319741,0.00050000002374872565,0
275.64886474609375,0,6.4453125503405317e-08,0.017125000255182387,0.00050000002374872565,0
275.64886474609375,0,6.4453125503405317e-08,0.017250000257045029,0.00050000002374872565,0
275.3963623046875,0,6.2500006947630027e-08,0.017375000258907675,0.00050000002374872565,0
275.3963623046875,0,6.2500006947630027e-08,0.01750000026077032,0.00050000002374872565,0
275.15090942382812,0,6.2499999842202669e-08,0.017625000262632966,0.00050000002374872565,0
275.15090942382812,0,6.2499999842202669e-08,0.017750000264495611,0.00050000002374872565,0
274.90866088867188,0,6.2499999842202669e-08,0.017875000266358257,0.00050000002374872565,0
274.66970825195312,0,6.2499999842202669e-08,0.018000000268220902,0.00050000002374872565,0
274.66970825195312,0,6.2499999842202669e-08,0.018125000270083545,0.00050000002374872565,0
274.66970825195312,0,6.2499999842202669e-08,0.01825000027194619,0.00050000002374872565,0
274.43441772460938,0,6.2499999842202669e-08,0.018375000273808836,0.00050000002374872565,0
274.43441772460938,0,6.2499999842202669e-08,0.018500000275671481,0.00050000002374872565,0
274.20355224609375,0,6.2499999842202669e-08,0.018625000277534127,0.00050000002374872565,0
274.20355224609375,0,6.2499999842202669e-08,0.018750000279396772,0.00050000002374872565,0
273.97842407226562,0,6.2499999842202669e-08,0.018875000281259418,0.00050000002374872565,0
273.97842407226562,0,6.2499999842202669e-08,0.019000000283122064,0.00050000002374872565,0
273.76116943359375,0,6.2499999842202669e-08,0.019125000284984709,0.00050000002374872565,0
273.76116943359375,0,6.2499999842202669e-08,0.019250000286847355,0.00050000002374872565,0
273.55477905273438,0,6.2499999842202669e-08,0.01937500028871,0.00050000002374872565,0
273.55477905273438,0,6.2499999842202669e-08,0.019500000290572642,0.00050000002374872565,0
273.36209106445312,0,6.2500006947630027e-08,0.019625000292435288,0.00050000002374872565,0
273.36209106445312,0,6.2500006947630027e-08,0.019750000294297933,0.00050000002374872565,0
273.18423461914062,2.2657847820184429e-10,6.2499999842202669e-08,0.019875000296160579,0.00050000002374872565,0
273.18423461914062,2.2657847820184429e-10,6.2499999842202669e-08,0.020000000298023225,0.00050000002374872565,0
273.01519775390625,0.39412474632263184,6.2499999842202669e-08,0.02012500029988587,0.00050000002374872565,0
273.01519775390625,0.39412474632263184,6.2499999842202669e-08,0.020250000301748516,0.00050000002374872565,0
272.99969482421875,0.48465541005134583,6.4453125503405317e-08,0.020375000303611158,0.00050000002374872565,0
272.99969482421875,0.48465541005134583,6.4453125503405317e-08,0.020500000305473803,0.00050000002374872565,0
272.99929809570312,0.49935248494148254,6.0546874181000021e-08,0.020625000307336449,0.00050000002374872565,0
272.99957275390625,0.50098645687103271,6.2499999842202669e-08,0.020750000309199094,0.00050000002374872565,0
272.99957275390625,0.50098645687103271,6.2499999842202669e-08,0.02087500031106174,0.00050000002374872565,0
272.99957275390625,0.50098645687103271,6.2499999842202669e-08,0.021000000312924386,0.00050000002374872565,0
272.99981689453125,0.50059366226196289,6.2500006947630027e-08,0.021125000314787031,0.00050000002374872565,0
272.99981689453125,0.50059366226196289,6.2500006947630027e-08,0.021250000316649673,0.00050000002374872565,0
272.99990844726562,0.50019001960754395,6.2499999842202669e-08,0.021375000318512319,0.00050000002374872565,0
272.99990844726562,0.50019001960754395,6.2499999842202669e-08,0.021500000320374964,0.00050000002374872565,0
272.99996948242188,0.50000083446502686,6.2499999842202669e-08,0.02162500032223761,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.021750000324100256,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.021875000325962901,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.022000000327825547,0.00050000002374872565,0
273,0.5,6.2500006947630027e-08,0.022125000329688192,0.00050000002374872565,0
273,0.5,6.2500006947630027e-08,0.022250000331550838,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.022375000333413483,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.022500000335276129,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.022625000337138771,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.022750000339001417,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.022875000340864062,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.023000000342726708,0.00050000002374872565,0
273,0.5,6.0546874181000021e-08,0.023125000344589353,0.00050000002374872565,0
273,0.5,6.4453125503405317e-08,0.023250000346451999,0.00050000002374872565,0
273,0.5,6.4453125503405317e-08,0.023375000348314644,0.00050000002374872565,0
273,0.5,6.2500006947630027e-08,0.023500000350177287,0.00050000002374872565,0
273,0.5,6.2500006947630027e-08,0.023625000352039932,0.00050000002374872565,0
273,0.5,6.2500006947630027e-08,0.023750000353902578,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.023875000355765223,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.024000000357627869,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.024125000359490514,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.02425000036135316,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.024375000363215802,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.024500000365078448,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.024625000366941093,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.024750000368803739,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.024875000370666384,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.02500000037252903,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.025125000374391672,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.025250000376254321,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.025375000378116963,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.025500000379979612,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.025625000381842254,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.0257500003837049,0.00050000002374872565,0
273,0.5,6.2500006947630027e-08,0.025875000385567545,0.00050000002374872565,0
273,0.5,6.2500006947630027e-08,0.026000000387430191,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.026125000389292833,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.026250000391155482,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.026375000393018124,0.00050000002374872565,0
273,0.5,6.2499999842202669e-08,0.026500000394880773,0.00050000002374872565,0
273,0.5,6.4453125503405317e-08,0.026625000396743415,0.00050000002374872565,0
273,0.5,6.4453125503405317e-08,0.026750000398606064,0.00050000002374872565,0
273,0.5,6.0546874181000021e-08,0.026875000400468706,0.00050000002374872565,0
273,0.5,6.0546874181000021e-08,0.027000000402331355,0.00050000002374872565,0
